,summary,config,name
20,"{'_timestamp': 1695417974.176216, 'train_curv_loss': 0, 'num_batches_seen': 1300, 'test_alignedRMSE': 0.4596588909626007, 'train_time_weight_loss': 0, '_wandb': {'runtime': 89}, 'train_alignedRMSE': 0.4214317798614502, 'train_noiselessRMSE': 0.6790930032730103, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 12, 'test_noiselessRMSE': 0.7310616970062256, 'train/dec_weight_loss': 0.02001997083425522, 'train/dec_spatial_derivative_loss': 2990.65234375, 'train_RMSE': 0.6794194579124451, 'train_KLD': 187.01559448242188, 'train/mean_square_emb': 222.4944305419922, 'train_time_endpoint_loss': 0, '_runtime': 89.07196807861328}","{'beta': 1e-07, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-172443.447382/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-172443.447382/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",fresh-eon-502
21,"{'train_time_endpoint_loss': 0, 'train_alignedRMSE': 1.1017602682113647, 'train_noiselessRMSE': 1.808720111846924, 'train_RMSE': 1.8089936971664429, 'train_curv_loss': 0, 'num_batches_seen': 1400, 'train/dec_weight_loss': 0.14989759027957916, 'train_time_weight_loss': 0, '_step': 13, 'train_KLD': 13.934349060058594, 'train/dec_spatial_derivative_loss': 267.7883605957031, 'test_noiselessRMSE': 1.7775787115097046, 'train/mean_square_emb': 8.483710289001465, '_timestamp': 1695417774.0324907, 'test_alignedRMSE': 1.094963788986206, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 17}, '_runtime': 18.31049680709839}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-172235.706993/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 2, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-172235.706993/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",colorful-night-501
22,"{'train_KLD': 78.60442352294922, '_timestamp': 1695417751.8640144, 'train_curv_loss': 0, 'train_alignedRMSE': 0.3128693401813507, 'train/dec_weight_loss': 0.03615047037601471, 'train_time_endpoint_loss': 0, '_runtime': 474.08112239837646, 'train_noiselessRMSE': 0.4034513831138611, 'train_time_weight_loss': 0, 'train/dec_spatial_derivative_loss': 5909.10205078125, 'test_alignedRMSE': 0.35448598861694336, 'train_RMSE': 0.4035304188728333, 'test_noiselessRMSE': 0.4571591019630432, '_step': 199, 'num_batches_seen': 20000, 'train/mean_square_emb': 84.48505401611328, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 472}}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-171437.775547/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 8, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-171437.775547/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",major-wind-500
23,"{'num_batches_seen': 20000, 'test_alignedRMSE': 0.9359429478645324, 'test_noiselessRMSE': 1.422036051750183, 'train/dec_weight_loss': 0.14413794875144958, 'train/dec_spatial_derivative_loss': 3028.139404296875, '_step': 199, '_runtime': 429.1252717971802, '_timestamp': 1695417274.1343367, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 427}, 'train_KLD': 10.146223068237305, 'train_RMSE': 1.4300057888031006, 'train_curv_loss': 0, 'train_noiselessRMSE': 1.4299999475479126, 'train_time_weight_loss': 0, 'train_time_endpoint_loss': 0, 'train_alignedRMSE': 0.9825769066810608, 'train/mean_square_emb': 9.182427406311035}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-170724.992337/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-170724.992337/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",expert-dream-498
24,"{'train_time_endpoint_loss': 0, '_step': 199, '_runtime': 468.2058255672455, 'train_KLD': 114.35357666015624, '_timestamp': 1695416841.0720017, 'train_curv_loss': 0, 'train_alignedRMSE': 0.1212775930762291, 'train/mean_square_emb': 92.81409454345705, 'train_time_weight_loss': 0, 'train_RMSE': 0.15164172649383545, 'num_batches_seen': 20000, 'train_noiselessRMSE': 0.15130770206451416, '_wandb': {'runtime': 467}, 'test_alignedRMSE': 0.1375879943370819, 'test_noiselessRMSE': 0.17353996634483335, 'train/dec_weight_loss': 0.022427868098020554, 'train/learned_dec_log_variance': -4.605170249938965, 'train/dec_spatial_derivative_loss': 3891.97412109375}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-165931.950741/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-165931.950741/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",peach-cherry-496
25,{'_wandb': {'runtime': 6}},"{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-165834.825681/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-165834.825681/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",sleek-paper-495
26,"{'_step': 38, 'num_batches_seen': 3900, 'test_noiselessRMSE': 0.3315727114677429, 'train_time_weight_loss': 0, 'train/dec_spatial_derivative_loss': 3146.451416015625, 'train_alignedRMSE': 0.2276967465877533, 'train_noiselessRMSE': 0.2947237491607666, 'train_time_endpoint_loss': 0, '_wandb': {'runtime': 125}, '_runtime': 125.7711353302002, 'train_RMSE': 0.2949919104576111, 'test_alignedRMSE': 0.25903990864753723, 'train/dec_weight_loss': 0.019638502970337868, 'train/mean_square_emb': 201.80831909179688, 'train_KLD': 173.839111328125, '_timestamp': 1695416251.6248293, 'train_curv_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-165525.837590/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-165525.837590/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",kind-durian-494
27,"{'_runtime': 216.14113426208496, '_timestamp': 1695416120.4463582, 'num_batches_seen': 20000, 'test_noiselessRMSE': 0.6626612544059753, '_step': 199, 'train_curv_loss': 0, 'train_alignedRMSE': 0.4334855377674103, 'train_time_endpoint_loss': 0, 'train/dec_spatial_derivative_loss': 7818.91064453125, '_wandb': {'runtime': 214}, 'test_alignedRMSE': 0.48366451263427734, 'train_noiselessRMSE': 0.6027480363845825, 'train/dec_weight_loss': 0.049099426716566086, 'train/mean_square_emb': 62.98884201049805, 'train_time_weight_loss': 0, 'train_KLD': 55.42389678955078, 'train_RMSE': 0.6027849316596985, 'train/learned_dec_log_variance': -4.605170249938965}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-165144.288768/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-165144.288768/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",stilted-river-492
28,"{'train/dec_weight_loss': 0.05167943611741066, 'train_time_weight_loss': 0, 'train_KLD': 51.149715423583984, '_timestamp': 1695415897.659284, 'train_curv_loss': 0, 'num_batches_seen': 20000, 'test_noiselessRMSE': 0.6626698970794678, 'train_time_endpoint_loss': 0, '_step': 199, 'train_RMSE': 0.6027855277061462, 'test_alignedRMSE': 0.4838829040527344, 'train_alignedRMSE': 0.4335692524909973, 'train/mean_square_emb': 54.42164993286133, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 227}, '_runtime': 228.13760900497437, 'train_noiselessRMSE': 0.6027490496635437, 'train/dec_spatial_derivative_loss': 8803.0126953125}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-164747.851690/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-164747.851690/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [400], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",solar-dust-491
29,{'_wandb': {'runtime': 9}},"{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cpu', 'logname': 'results/linearvae/20230922-164638.897648/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterAScaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/linearvae/20230922-164638.897648/savedmodel', 'step_each_batch': True, 'dec_conv_use_elu': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'linearvae', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 200, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'identity_vector_timewarper', 'curv_loss_epsilon_scale': 0.01, 'emb_conv_layers_strides': [], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_strides': [], 'dec_gen_conv_layers_channels': [], 'emb_conv_layers_kernel_sizes': [], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [], 'dec_initial_log_noise_estimate': -4.605170185988091, 'curv_loss_divide_by_zero_epsilon': 1e-07, 'dec_complicated_only_side_latent': True, 'dec_gen_conv_layers_kernel_sizes': [], 'training_data_added_timing_noise': 0, 'curv_loss_num_new_sampling_points': 1000, 'dec_spatial_regularization_factor': 1, 'dec_template_use_custom_initialization': False, 'dec_template_custom_initialization_grad_t': 0, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",brisk-snow-489
