,summary,config,name
475,"{'train_time_endpoint_loss': 0, 'test_alignedRMSE': 0.15052320063114166, 'train_noiselessRMSE': 1.5570228099822998, '_runtime': 2418.172815799713, 'train_time_weight_loss': 0, 'train_alignedRMSE': 0.08063109964132309, 'test_noiselessRMSE': 1.5390911102294922, 'train/dec_weight_loss': 0.0340864434838295, 'train/dec_spatial_derivative_loss': 7124.279296875, '_step': 199, '_wandb': {'runtime': 2416}, 'train_RMSE': 0.08725505322217941, 'train_curv_loss': 0, 'num_batches_seen': 20000, 'train/mean_square_emb': 30.42296028137207, 'train/learned_dec_log_variance': -4.605170249938965, 'train_KLD': 48.26572036743164, '_timestamp': 1697489143.7415648}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-160525.541860/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 8, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-160525.541860/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 25, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [2, 2, 2], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [20, 20, 2], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [800], 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_gen_conv_layers_kernel_sizes': [3, 3, 3], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'vector_timewarper_warps_recon_and_actual': True, 'decoding_spatial_derivative_regularization': 0}",major-dream-1393
476,"{'train/dec_weight_loss': 0.17854738235473633, 'train_alignedRMSE': 0.26625311374664307, 'train_noiselessRMSE': 1.5140081644058228, '_runtime': 1665.231048822403, '_timestamp': 1697486721.599758, 'train_curv_loss': 0, 'num_batches_seen': 20000, 'train/learned_dec_log_variance': -4.605170249938965, 'train/dec_spatial_derivative_loss': 167.43350219726562, '_step': 199, '_wandb': {'runtime': 1663}, 'train_RMSE': 0.2679782509803772, 'train_time_endpoint_loss': 0, 'test_noiselessRMSE': 1.6011574268341064, 'train/mean_square_emb': 5.871119499206543, 'train_time_weight_loss': 0, 'train_KLD': 8.05589771270752, 'test_alignedRMSE': 0.5145769119262695}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-153736.344820/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'functional_decoder_complicated', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-153736.344820/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_complicated_only_side_latent': True, 'training_data_added_timing_noise': 0, 'dec_spatial_regularization_factor': 1, 'dec_template_motion_hidden_layers': [500, 500], 'dec_complicated_function_hidden_dims': [200], 'dec_complicated_function_latent_size': 64, 'dec_template_use_custom_initialization': True, 'vector_timewarper_warps_recon_and_actual': True, 'dec_template_custom_initialization_grad_t': 10, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",clean-firefly-1392
477,"{'train/dec_weight_loss': 0.07656088471412659, 'train/learned_dec_log_variance': -4.605170249938965, '_step': 199, '_wandb': {'runtime': 1523}, 'train_curv_loss': 0, 'train_alignedRMSE': 0.319133996963501, 'train/dec_spatial_derivative_loss': 2738.2041015625, 'train_KLD': 22.62902450561523, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.3925345838069916, 'train_noiselessRMSE': 1.45149028301239, '_runtime': 1524.9323959350586, 'train_RMSE': 0.31945154070854187, 'test_noiselessRMSE': 1.4518405199050903, 'train_time_endpoint_loss': 0, '_timestamp': 1697485052.937855, 'train/mean_square_emb': 35.55826187133789, 'train_time_weight_loss': 0}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-151207.982454/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-151207.982454/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 25, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [2, 2, 2], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [20, 20, 2], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [800], 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_gen_conv_layers_kernel_sizes': [3, 3, 3], 'training_data_added_timing_noise': 0, 'dec_spatial_regularization_factor': 1, 'vector_timewarper_warps_recon_and_actual': True, 'decoding_spatial_derivative_regularization': 0}",celestial-blaze-1391
478,"{'_runtime': 2369.1815252304077, 'train_RMSE': 0.27835047245025635, '_wandb': {'runtime': 2367}, '_timestamp': 1697483523.5462332, 'num_batches_seen': 20000, 'train/dec_weight_loss': 0.17890866100788116, 'train/mean_square_emb': 3.6479287147521977, 'train_time_weight_loss': 0, '_step': 199, 'train_alignedRMSE': 0.2809230387210846, 'train_noiselessRMSE': 1.4693005084991455, 'train/learned_dec_log_variance': -4.605170249938965, 'train/dec_spatial_derivative_loss': 188.12591552734375, 'train_KLD': 7.297082424163818, 'train_curv_loss': 0, 'test_alignedRMSE': 0.4397064447402954, 'test_noiselessRMSE': 1.516592264175415, 'train_time_endpoint_loss': 0}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-143234.344446/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'functional_decoder_complicated', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-143234.344446/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_complicated_only_side_latent': True, 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'dec_template_motion_hidden_layers': [500, 500], 'dec_complicated_function_hidden_dims': [200], 'dec_complicated_function_latent_size': 64, 'dec_template_use_custom_initialization': True, 'vector_timewarper_warps_recon_and_actual': True, 'dec_template_custom_initialization_grad_t': 10, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",curious-gorge-1390
479,"{'train_alignedRMSE': 0.32088664174079895, 'train_noiselessRMSE': 1.4106168746948242, 'train_time_weight_loss': 0, 'train_time_endpoint_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 2421}, '_runtime': 2423.4131441116333, '_timestamp': 1697481151.068604, 'train/mean_square_emb': 65.8705825805664, 'test_noiselessRMSE': 1.4135383367538452, 'train/dec_weight_loss': 0.07434403896331787, '_step': 199, 'train_KLD': 37.30961990356445, 'train_RMSE': 0.3232680857181549, 'train/dec_spatial_derivative_loss': 1266.4495849609375, 'train_curv_loss': 0, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.3526323735713959}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-135207.632234/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 1, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-135207.632234/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 25, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [2, 2, 2], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [20, 20, 2], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [800], 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_gen_conv_layers_kernel_sizes': [3, 3, 3], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'vector_timewarper_warps_recon_and_actual': True, 'decoding_spatial_derivative_regularization': 0}",smart-fire-1389
480,"{'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 1638}, '_runtime': 1640.1478943824768, '_timestamp': 1697478724.1605525, 'num_batches_seen': 20000, 'train_noiselessRMSE': 0.8758831024169922, 'train_time_weight_loss': 0, 'train_RMSE': 0.03933616355061531, 'train/dec_spatial_derivative_loss': 631.3397827148438, '_step': 199, 'train_KLD': 72.81669616699219, 'train_alignedRMSE': 0.03906485438346863, 'train/dec_weight_loss': 0.17845512926578522, 'train/mean_square_emb': 6.341243743896484, 'train_time_endpoint_loss': 0, 'train_curv_loss': 0, 'test_alignedRMSE': 0.13181376457214355, 'test_noiselessRMSE': 0.8900222182273865}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-132443.990941/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'functional_decoder_complicated', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-132443.990941/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_complicated_only_side_latent': True, 'training_data_added_timing_noise': 0, 'dec_spatial_regularization_factor': 1, 'dec_template_motion_hidden_layers': [500, 500], 'dec_complicated_function_hidden_dims': [200], 'dec_complicated_function_latent_size': 64, 'dec_template_use_custom_initialization': True, 'vector_timewarper_warps_recon_and_actual': True, 'dec_template_custom_initialization_grad_t': 10, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",blooming-shadow-1388
481,"{'train_RMSE': 0.0531955286860466, 'num_batches_seen': 20000, 'train_time_weight_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965, '_wandb': {'runtime': 1545}, 'train_alignedRMSE': 0.05229809507727623, '_runtime': 1546.417813539505, 'train/mean_square_emb': 19.89761734008789, 'train_time_endpoint_loss': 0, '_step': 199, '_timestamp': 1697477080.2682755, 'train_curv_loss': 0, 'test_alignedRMSE': 0.1566629409790039, 'test_noiselessRMSE': 1.4374088048934937, 'train_noiselessRMSE': 1.4746700525283811, 'train/dec_weight_loss': 0.02110971324145794, 'train/dec_spatial_derivative_loss': 9820.4287109375, 'train_KLD': 72.45084381103516}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-125853.825298/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-125853.825298/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 25, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [2, 2, 2], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [20, 20, 2], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [800], 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_gen_conv_layers_kernel_sizes': [3, 3, 3], 'training_data_added_timing_noise': 0, 'dec_spatial_regularization_factor': 1, 'vector_timewarper_warps_recon_and_actual': True, 'decoding_spatial_derivative_regularization': 0}",rose-dragon-1387
482,"{'train_curv_loss': 0, 'num_batches_seen': 20000, 'train_alignedRMSE': 0.050332289189100266, 'train_time_endpoint_loss': 0, 'train/learned_dec_log_variance': -4.605170249938965, 'train_KLD': 74.77884674072266, 'train_noiselessRMSE': 0.561813473701477, 'train/mean_square_emb': 5.273004055023193, '_timestamp': 1697475530.2948856, 'train/dec_weight_loss': 0.17881718277931213, 'train/dec_spatial_derivative_loss': 1003.6279296875, 'test_noiselessRMSE': 0.59714674949646, 'train_time_weight_loss': 0, '_step': 199, '_wandb': {'runtime': 2504}, '_runtime': 2506.004382610321, 'train_RMSE': 0.06100037693977356, 'test_alignedRMSE': 0.08616004139184952}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-121704.266552/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'functional_decoder_complicated', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-121704.266552/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_complicated_only_side_latent': True, 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'dec_template_motion_hidden_layers': [500, 500], 'dec_complicated_function_hidden_dims': [200], 'dec_complicated_function_latent_size': 64, 'dec_template_use_custom_initialization': True, 'vector_timewarper_warps_recon_and_actual': True, 'dec_template_custom_initialization_grad_t': 10, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",ethereal-fire-1386
483,"{'train/mean_square_emb': 18.430627822875977, 'train_time_endpoint_loss': 0, '_wandb': {'runtime': 2385}, 'train_RMSE': 0.046599049121141434, 'num_batches_seen': 20000, 'test_alignedRMSE': 0.1013174206018448, 'train_noiselessRMSE': 0.9814067482948304, '_runtime': 2386.3832511901855, 'train/learned_dec_log_variance': -4.605170249938965, 'train_curv_loss': 0, 'test_noiselessRMSE': 0.9807065725326538, 'train_time_weight_loss': 0, 'train/dec_spatial_derivative_loss': 8161.099609375, '_step': 199, 'train_KLD': 71.26917266845703, '_timestamp': 1697473021.105374, 'train_alignedRMSE': 0.03977743908762932, 'train/dec_weight_loss': 0.0220006350427866}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-113714.696765/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 16, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'convolutional_decoder_upsampling', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-113714.696765/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'dec_gen_first_traj_len': 25, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'dec_gen_upsampling_factors': [2, 2, 2], 'emb_fc_layers_num_features': [], 'dec_gen_conv_layers_channels': [20, 20, 2], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_gen_fc_layers_num_features': [800], 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_gen_conv_layers_kernel_sizes': [3, 3, 3], 'training_data_added_timing_noise': 0.1, 'dec_spatial_regularization_factor': 1, 'vector_timewarper_warps_recon_and_actual': True, 'decoding_spatial_derivative_regularization': 0}",fearless-fog-1385
484,"{'train_curv_loss': 0, 'test_alignedRMSE': 0.23062443733215332, 'train_time_weight_loss': 0, 'train_time_endpoint_loss': 0, 'train/dec_spatial_derivative_loss': 110.42237854003906, '_runtime': 1634.0227694511414, '_timestamp': 1697470631.6156974, 'train_RMSE': 0.06378614902496338, 'train/dec_weight_loss': 0.17875351011753082, '_step': 199, 'train_KLD': 29.30666160583496, 'train_alignedRMSE': 0.06161130592226982, 'train_noiselessRMSE': 0.9192984104156494, '_wandb': {'runtime': 1632}, 'num_batches_seen': 20000, 'test_noiselessRMSE': 0.9639559388160706, 'train/mean_square_emb': 17.022375106811523, 'train/learned_dec_log_variance': -4.605170249938965}","{'beta': 0.001, 'dtype': 'torch.float32', 'device': 'cuda', 'logname': 'results/rescaled/20231016-110957.569906/log', 'useAdam': True, 'datafile': 'data/trainTest2DLetterARescaled.npz', 'traj_len': 200, 'batch_size': 64, 'latent_dim': 5, 'num_epochs': 20000, 'dec_use_elu': True, 'decoding_lr': 0.0001, 'encoding_lr': 0.0001, 'decoder_name': 'functional_decoder_complicated', 'decoding_eps': 0.0001, 'encoder_name': 'convolutional_encoder', 'encoding_eps': 0.0001, 'traj_channels': 2, 'model_save_dir': 'results/rescaled/20231016-110957.569906/savedmodel', 'step_each_batch': True, 'dec_use_softplus': False, 'emb_nonlinearity': 'ReLU', 'log_to_wandb_name': 'rescaled', 'scalar_timewarping_lr': 0, 'learn_decoder_variance': False, 'scalar_timewarper_name': 'identity_scalar_timewarper', 'scalar_timewarping_eps': 1e-06, 'vector_timewarper_name': 'dtw_vector_timewarper', 'emb_conv_layers_strides': [1, 2, 2, 2], 'emb_dropout_probability': 0, 'curv_loss_penalty_weight': 0, 'decoding_l2_weight_decay': 0, 'emb_conv_layers_channels': [16, 32, 64, 32], 'pre_time_learning_epochs': 0, 'scalar_timewarper_timereg': 0, 'scaltw_max_canonical_time': 1, 'scaltw_min_canonical_time': 0, 'emb_fc_layers_num_features': [], 'emb_conv_layers_kernel_sizes': [3, 3, 3, 3], 'scalar_timewarper_endpointreg': 0, 'dec_initial_log_noise_estimate': -4.605170185988091, 'dec_complicated_only_side_latent': True, 'training_data_added_timing_noise': 0, 'dec_spatial_regularization_factor': 1, 'dec_template_motion_hidden_layers': [500, 500], 'dec_complicated_function_hidden_dims': [200], 'dec_complicated_function_latent_size': 64, 'dec_template_use_custom_initialization': True, 'vector_timewarper_warps_recon_and_actual': True, 'dec_template_custom_initialization_grad_t': 10, 'decoding_spatial_derivative_regularization': 0, 'dec_template_custom_initialization_t_intercept_padding': 0.1}",treasured-elevator-1384
